key,origin,destination,type
visa-requirement-13326,Finland,Paraguay,VISA_FREE
visa-requirement-13327,Finland,Peru,VISA_FREE
visa-requirement-13328,Finland,Philippines,VISA_FREE
visa-requirement-13329,Finland,Poland,VISA_FREE
visa-requirement-13330,Finland,Portugal,VISA_FREE
visa-requirement-13331,Finland,Puerto Rico,VISA_FREE
visa-requirement-13332,Finland,Qatar,VISA_FREE
visa-requirement-13333,Finland,Reunion,VISA_FREE
visa-requirement-13334,Finland,Romania,VISA_FREE
visa-requirement-13335,Finland,Russian Federation,VISA_REQUIRED
visa-requirement-13336,Finland,Rwanda,VISA_FREE
visa-requirement-13337,Finland,Samoa,VISA_FREE
visa-requirement-13338,Finland,San Marino,VISA_FREE
visa-requirement-13339,Finland,Sao Tome and Principe,VISA_FREE
visa-requirement-13340,Finland,Saudi Arabia,VISA_FREE
visa-requirement-13341,Finland,Senegal,VISA_FREE
visa-requirement-13342,Finland,Serbia,VISA_FREE
visa-requirement-13343,Finland,Seychelles,VISA_FREE
visa-requirement-13344,Finland,Sierra Leone,VISA_FREE
visa-requirement-13345,Finland,Singapore,VISA_FREE
visa-requirement-13346,Finland,Slovakia,VISA_FREE
visa-requirement-13347,Finland,Slovenia,VISA_FREE
visa-requirement-13348,Finland,Solomon Islands,VISA_FREE
visa-requirement-13349,Finland,Somalia,VISA_FREE
visa-requirement-13350,Finland,South Africa,VISA_FREE
visa-requirement-13351,Finland,South Korea,VISA_FREE
visa-requirement-13352,Finland,South Sudan,VISA_REQUIRED
visa-requirement-13353,Finland,Spain,VISA_FREE
visa-requirement-13354,Finland,Sri Lanka,VISA_FREE
visa-requirement-13355,Finland,St. Helena,VISA_FREE
visa-requirement-13356,Finland,St. Kitts and Nevis,VISA_FREE
visa-requirement-13357,Finland,St. Lucia,VISA_FREE
visa-requirement-13358,Finland,St. Maarten,VISA_FREE
visa-requirement-13359,Finland,St. Vincent and the Grenadines,VISA_FREE
visa-requirement-13360,Finland,Sudan,VISA_REQUIRED
visa-requirement-13361,Finland,Suriname,VISA_FREE
visa-requirement-13362,Finland,Sweden,VISA_FREE
visa-requirement-13363,Finland,Switzerland,VISA_FREE
visa-requirement-13364,Finland,Syria,VISA_REQUIRED
visa-requirement-13365,Finland,Taiwan (Chinese Taipei),VISA_FREE
visa-requirement-13366,Finland,Tajikistan,VISA_FREE
visa-requirement-13367,Finland,Tanzania,VISA_FREE
visa-requirement-13368,Finland,Thailand,VISA_FREE
visa-requirement-13369,Finland,The Gambia,VISA_FREE
visa-requirement-13370,Finland,Timor-Leste,VISA_FREE
visa-requirement-13371,Finland,Togo,VISA_FREE
visa-requirement-13372,Finland,Tonga,VISA_FREE
visa-requirement-13373,Finland,Trinidad and Tobago,VISA_FREE
visa-requirement-13374,Finland,Tunisia,VISA_FREE
visa-requirement-13375,Finland,Turkmenistan,VISA_REQUIRED
visa-requirement-13376,Finland,Turks and Caicos Islands,VISA_FREE
visa-requirement-13377,Finland,Tuvalu,VISA_FREE
visa-requirement-13378,Finland,Türkiye,VISA_FREE
visa-requirement-13379,Finland,US Virgin Islands,VISA_FREE
visa-requirement-13380,Finland,Uganda,VISA_FREE
visa-requirement-13381,Finland,Ukraine,VISA_FREE
visa-requirement-13382,Finland,United Arab Emirates,VISA_FREE
visa-requirement-13383,Finland,United Kingdom,VISA_FREE
visa-requirement-13384,Finland,United States,VISA_FREE
visa-requirement-13385,Finland,Uruguay,VISA_FREE
visa-requirement-13386,Finland,Uzbekistan,VISA_FREE
visa-requirement-13387,Finland,Vanuatu,VISA_FREE
visa-requirement-13388,Finland,Vatican City,VISA_FREE
visa-requirement-13389,Finland,Venezuela,VISA_FREE
visa-requirement-13390,Finland,Vietnam,VISA_FREE
visa-requirement-13391,Finland,Yemen,VISA_REQUIRED
visa-requirement-13392,Finland,Zambia,VISA_FREE
visa-requirement-13393,Finland,Zimbabwe,VISA_FREE
visa-requirement-13394,Finland,eSwatini,VISA_FREE
visa-requirement-13395,France,Afghanistan,VISA_REQUIRED
visa-requirement-13396,France,Albania,VISA_FREE
visa-requirement-13397,France,Algeria,VISA_REQUIRED
visa-requirement-13398,France,American Samoa,VISA_FREE
visa-requirement-13399,France,Andorra,VISA_FREE
visa-requirement-13400,France,Angola,VISA_REQUIRED
visa-requirement-13401,France,Anguilla,VISA_FREE
visa-requirement-13402,France,Antigua and Barbuda,VISA_FREE
visa-requirement-13403,France,Argentina,VISA_FREE
visa-requirement-13404,France,Armenia,VISA_FREE
visa-requirement-13405,France,Aruba,VISA_FREE
visa-requirement-13406,France,Australia,VISA_FREE
visa-requirement-13407,France,Austria,VISA_FREE
visa-requirement-13408,France,Azerbaijan,VISA_REQUIRED
visa-requirement-13409,France,Bahamas,VISA_FREE
visa-requirement-13410,France,Bahrain,VISA_FREE
visa-requirement-13411,France,Bangladesh,VISA_FREE
visa-requirement-13412,France,Barbados,VISA_FREE
visa-requirement-13413,France,Belarus,VISA_REQUIRED
visa-requirement-13414,France,Belgium,VISA_FREE
visa-requirement-13415,France,Belize,VISA_FREE
visa-requirement-13416,France,Benin,VISA_REQUIRED
visa-requirement-13417,France,Bermuda,VISA_FREE
visa-requirement-13418,France,Bhutan,VISA_REQUIRED
visa-requirement-13419,France,Bolivia,VISA_FREE
visa-requirement-13420,France,Bonaire; St. Eustatius and Saba,VISA_FREE
visa-requirement-13421,France,Bosnia and Herzegovina,VISA_FREE
visa-requirement-13422,France,Botswana,VISA_FREE
visa-requirement-13423,France,Brazil,VISA_FREE
visa-requirement-13424,France,British Virgin Islands,VISA_FREE
visa-requirement-13425,France,Brunei,VISA_FREE
visa-requirement-13426,France,Bulgaria,VISA_FREE
visa-requirement-13427,France,Burkina Faso,VISA_FREE
visa-requirement-13428,France,Burundi,VISA_FREE
visa-requirement-13429,France,Cambodia,VISA_FREE
visa-requirement-13430,France,Cameroon,VISA_REQUIRED
visa-requirement-13431,France,Canada,VISA_FREE
visa-requirement-13432,France,Cape Verde Islands,VISA_FREE
visa-requirement-13433,France,Cayman Islands,VISA_FREE
visa-requirement-13434,France,Central African Republic,VISA_REQUIRED
visa-requirement-13435,France,Chad,VISA_REQUIRED
visa-requirement-13436,France,Chile,VISA_FREE
visa-requirement-13437,France,China,VISA_REQUIRED
visa-requirement-13438,France,Colombia,VISA_FREE
visa-requirement-13439,France,Comoro Islands,VISA_FREE
visa-requirement-13440,France,Congo (Dem. Rep.),VISA_REQUIRED
visa-requirement-13441,France,Congo (Rep.),VISA_REQUIRED
visa-requirement-13442,France,Cook Islands,VISA_FREE
visa-requirement-13443,France,Costa Rica,VISA_FREE
visa-requirement-13444,France,Cote d'Ivoire,VISA_REQUIRED
visa-requirement-13445,France,Croatia,VISA_FREE
visa-requirement-13446,France,Cuba,VISA_REQUIRED
visa-requirement-13447,France,Curacao,VISA_FREE
visa-requirement-13448,France,Cyprus,VISA_FREE
visa-requirement-13449,France,Czech Republic,VISA_FREE
visa-requirement-13450,France,Denmark,VISA_FREE
visa-requirement-13451,France,Djibouti,VISA_REQUIRED
visa-requirement-13452,France,Dominica,VISA_FREE
visa-requirement-13453,France,Dominican Republic,VISA_FREE
visa-requirement-13454,France,Ecuador,VISA_FREE
visa-requirement-13455,France,Egypt,VISA_FREE
visa-requirement-13456,France,El Salvador,VISA_FREE
visa-requirement-13457,France,Equatorial Guinea,VISA_REQUIRED
visa-requirement-13458,France,Eritrea,VISA_REQUIRED
visa-requirement-13459,France,Estonia,VISA_FREE
visa-requirement-13460,France,Ethiopia,VISA_FREE
visa-requirement-13461,France,Falkland Islands,VISA_FREE
visa-requirement-13462,France,Faroe Islands,VISA_FREE
visa-requirement-13463,France,Fiji,VISA_FREE
visa-requirement-13464,France,Finland,VISA_FREE
visa-requirement-13465,France,France,NOT_APPLICABLE
visa-requirement-13466,France,French Guiana,VISA_FREE
visa-requirement-13467,France,French Polynesia,VISA_FREE
visa-requirement-13468,France,French West Indies,VISA_FREE
visa-requirement-13469,France,Gabon,VISA_FREE
visa-requirement-13470,France,Georgia,VISA_FREE
visa-requirement-13471,France,Germany,VISA_FREE
visa-requirement-13472,France,Ghana,VISA_REQUIRED
visa-requirement-13473,France,Gibraltar,VISA_FREE
visa-requirement-13474,France,Greece,VISA_FREE
visa-requirement-13475,France,Greenland,VISA_FREE
visa-requirement-13476,France,Grenada,VISA_FREE
visa-requirement-13477,France,Guam,VISA_FREE
visa-requirement-13478,France,Guatemala,VISA_FREE
visa-requirement-13479,France,Guinea,VISA_REQUIRED
visa-requirement-13480,France,Guinea-Bissau,VISA_FREE
visa-requirement-13481,France,Guyana,VISA_FREE
visa-requirement-13482,France,Haiti,VISA_FREE
visa-requirement-13483,France,Honduras,VISA_FREE
visa-requirement-13484,France,Hong Kong (SAR China),VISA_FREE
visa-requirement-13485,France,Hungary,VISA_FREE
visa-requirement-13486,France,Iceland,VISA_FREE
visa-requirement-13487,France,India,VISA_REQUIRED
visa-requirement-13488,France,Indonesia,VISA_FREE
visa-requirement-13489,France,Iran,VISA_FREE
visa-requirement-13490,France,Iraq,VISA_FREE
visa-requirement-13491,France,Ireland,VISA_FREE
visa-requirement-13492,France,Israel,VISA_FREE
visa-requirement-13493,France,Italy,VISA_FREE
visa-requirement-13494,France,Jamaica,VISA_FREE
visa-requirement-13495,France,Japan,VISA_FREE
visa-requirement-13496,France,Jordan,VISA_FREE
visa-requirement-13497,France,Kazakhstan,VISA_FREE
visa-requirement-13498,France,Kenya,VISA_REQUIRED
visa-requirement-13499,France,Kiribati,VISA_FREE
visa-requirement-13500,France,Kosovo,VISA_FREE
visa-requirement-13501,France,Kuwait,VISA_FREE
visa-requirement-13502,France,Kyrgyzstan,VISA_FREE
visa-requirement-13503,France,Laos,VISA_FREE
visa-requirement-13504,France,Latvia,VISA_FREE
visa-requirement-13505,France,Lebanon,VISA_FREE
visa-requirement-13506,France,Lesotho,VISA_FREE
visa-requirement-13507,France,Liberia,VISA_REQUIRED
visa-requirement-13508,France,Libya,VISA_REQUIRED
visa-requirement-13509,France,Liechtenstein,VISA_FREE
visa-requirement-13510,France,Lithuania,VISA_FREE
visa-requirement-13511,France,Luxembourg,VISA_FREE
visa-requirement-13512,France,Macao (SAR China),VISA_FREE
visa-requirement-13513,France,Madagascar,VISA_FREE
visa-requirement-13514,France,Malawi,VISA_FREE
visa-requirement-13515,France,Malaysia,VISA_FREE
visa-requirement-13516,France,Maldives,VISA_FREE
visa-requirement-13517,France,Mali,VISA_REQUIRED
visa-requirement-13518,France,Malta,VISA_FREE
visa-requirement-13519,France,Marshall Islands,VISA_FREE
visa-requirement-13520,France,Mauritania,VISA_FREE
visa-requirement-13521,France,Mauritius,VISA_FREE
visa-requirement-13522,France,Mayotte,VISA_FREE
visa-requirement-13523,France,Mexico,VISA_FREE
visa-requirement-13524,France,Micronesia,VISA_FREE
visa-requirement-13525,France,Moldova,VISA_FREE
visa-requirement-13526,France,Monaco,VISA_FREE
visa-requirement-13527,France,Mongolia,VISA_FREE
visa-requirement-13528,France,Montenegro,VISA_FREE
visa-requirement-13529,France,Montserrat,VISA_FREE
visa-requirement-13530,France,Morocco,VISA_FREE
visa-requirement-13531,France,Mozambique,VISA_FREE
visa-requirement-13532,France,Myanmar,VISA_REQUIRED
visa-requirement-13533,France,Namibia,VISA_FREE
visa-requirement-13534,France,Nauru,VISA_REQUIRED
visa-requirement-13535,France,Nepal,VISA_FREE
visa-requirement-13536,France,Netherlands,VISA_FREE
visa-requirement-13537,France,New Caledonia,VISA_FREE
visa-requirement-13538,France,New Zealand,VISA_FREE
visa-requirement-13539,France,Nicaragua,VISA_FREE
visa-requirement-13540,France,Niger,VISA_REQUIRED
visa-requirement-13541,France,Nigeria,VISA_REQUIRED
visa-requirement-13542,France,Niue,VISA_FREE
visa-requirement-13543,France,North Korea,VISA_REQUIRED
visa-requirement-13544,France,North Macedonia,VISA_FREE
visa-requirement-13545,France,Northern Mariana Islands,VISA_FREE
visa-requirement-13546,France,Norway,VISA_FREE
visa-requirement-13547,France,Oman,VISA_FREE
visa-requirement-13548,France,Pakistan,VISA_FREE
visa-requirement-13549,France,Palau Islands,VISA_FREE
visa-requirement-13550,France,Palestinian Territory,VISA_FREE
visa-requirement-13551,France,Panama,VISA_FREE
visa-requirement-13552,France,Papua New Guinea,VISA_FREE
visa-requirement-13553,France,Paraguay,VISA_FREE
visa-requirement-13554,France,Peru,VISA_FREE
visa-requirement-13555,France,Philippines,VISA_FREE
visa-requirement-13556,France,Poland,VISA_FREE
visa-requirement-13557,France,Portugal,VISA_FREE
visa-requirement-13558,France,Puerto Rico,VISA_FREE
visa-requirement-13559,France,Qatar,VISA_FREE
visa-requirement-13560,France,Reunion,VISA_FREE
visa-requirement-13561,France,Romania,VISA_FREE
visa-requirement-13562,France,Russian Federation,VISA_REQUIRED
visa-requirement-13563,France,Rwanda,VISA_FREE
visa-requirement-13564,France,Samoa,VISA_FREE
visa-requirement-13565,France,San Marino,VISA_FREE
visa-requirement-13566,France,Sao Tome and Principe,VISA_FREE
visa-requirement-13567,France,Saudi Arabia,VISA_FREE
visa-requirement-13568,France,Senegal,VISA_FREE
visa-requirement-13569,France,Serbia,VISA_FREE
visa-requirement-13570,France,Seychelles,VISA_FREE
visa-requirement-13571,France,Sierra Leone,VISA_FREE
visa-requirement-13572,France,Singapore,VISA_FREE
visa-requirement-13573,France,Slovakia,VISA_FREE
visa-requirement-13574,France,Slovenia,VISA_FREE
visa-requirement-13575,France,Solomon Islands,VISA_FREE
visa-requirement-13576,France,Somalia,VISA_FREE
visa-requirement-13577,France,South Africa,VISA_FREE
visa-requirement-13578,France,South Korea,VISA_FREE
visa-requirement-13579,France,South Sudan,VISA_REQUIRED
visa-requirement-13580,France,Spain,VISA_FREE
visa-requirement-13581,France,Sri Lanka,VISA_FREE
visa-requirement-13582,France,St. Helena,VISA_FREE
visa-requirement-13583,France,St. Kitts and Nevis,VISA_FREE
visa-requirement-13584,France,St. Lucia,VISA_FREE
visa-requirement-13585,France,St. Maarten,VISA_FREE
visa-requirement-13586,France,St. Vincent and the Grenadines,VISA_FREE
visa-requirement-13587,France,Sudan,VISA_REQUIRED
visa-requirement-13588,France,Suriname,VISA_FREE
visa-requirement-13589,France,Sweden,VISA_FREE
visa-requirement-13590,France,Switzerland,VISA_FREE
visa-requirement-13591,France,Syria,VISA_REQUIRED
visa-requirement-13592,France,Taiwan (Chinese Taipei),VISA_FREE
visa-requirement-13593,France,Tajikistan,VISA_FREE
visa-requirement-13594,France,Tanzania,VISA_FREE
visa-requirement-13595,France,Thailand,VISA_FREE
visa-requirement-13596,France,The Gambia,VISA_FREE
visa-requirement-13597,France,Timor-Leste,VISA_FREE
visa-requirement-13598,France,Togo,VISA_FREE
visa-requirement-13599,France,Tonga,VISA_FREE
visa-requirement-13600,France,Trinidad and Tobago,VISA_FREE
visa-requirement-13601,France,Tunisia,VISA_FREE
visa-requirement-13602,France,Turkmenistan,VISA_REQUIRED
visa-requirement-13603,France,Turks and Caicos Islands,VISA_FREE
visa-requirement-13604,France,Tuvalu,VISA_FREE
visa-requirement-13605,France,Türkiye,VISA_FREE
visa-requirement-13606,France,US Virgin Islands,VISA_FREE
visa-requirement-13607,France,Uganda,VISA_FREE
visa-requirement-13608,France,Ukraine,VISA_FREE
visa-requirement-13609,France,United Arab Emirates,VISA_FREE
visa-requirement-13610,France,United Kingdom,VISA_FREE
visa-requirement-13611,France,United States,VISA_FREE
visa-requirement-13612,France,Uruguay,VISA_FREE
visa-requirement-13613,France,Uzbekistan,VISA_FREE
visa-requirement-13614,France,Vanuatu,VISA_FREE
visa-requirement-13615,France,Vatican City,VISA_FREE
visa-requirement-13616,France,Venezuela,VISA_FREE
visa-requirement-13617,France,Vietnam,VISA_FREE
visa-requirement-13618,France,Yemen,VISA_REQUIRED
visa-requirement-13619,France,Zambia,VISA_FREE
visa-requirement-13620,France,Zimbabwe,VISA_FREE
visa-requirement-13621,France,eSwatini,VISA_FREE
visa-requirement-13622,Gabon,Afghanistan,VISA_REQUIRED
visa-requirement-13623,Gabon,Albania,VISA_REQUIRED
visa-requirement-13624,Gabon,Algeria,VISA_REQUIRED
visa-requirement-13625,Gabon,American Samoa,VISA_REQUIRED
visa-requirement-13626,Gabon,Andorra,VISA_REQUIRED
visa-requirement-13627,Gabon,Angola,VISA_REQUIRED
visa-requirement-13628,Gabon,Anguilla,VISA_REQUIRED
visa-requirement-13629,Gabon,Antigua and Barbuda,VISA_REQUIRED
visa-requirement-13630,Gabon,Argentina,VISA_REQUIRED
visa-requirement-13631,Gabon,Armenia,VISA_REQUIRED
visa-requirement-13632,Gabon,Aruba,VISA_REQUIRED
visa-requirement-13633,Gabon,Australia,VISA_REQUIRED
visa-requirement-13634,Gabon,Austria,VISA_REQUIRED
visa-requirement-13635,Gabon,Azerbaijan,VISA_REQUIRED
visa-requirement-13636,Gabon,Bahamas,VISA_REQUIRED
visa-requirement-13637,Gabon,Bahrain,VISA_REQUIRED
visa-requirement-13638,Gabon,Bangladesh,VISA_FREE
visa-requirement-13639,Gabon,Barbados,VISA_REQUIRED
visa-requirement-13640,Gabon,Belarus,VISA_REQUIRED
visa-requirement-13641,Gabon,Belgium,VISA_REQUIRED
visa-requirement-13642,Gabon,Belize,VISA_REQUIRED
visa-requirement-13643,Gabon,Benin,VISA_FREE
visa-requirement-13644,Gabon,Bermuda,VISA_REQUIRED
visa-requirement-13645,Gabon,Bhutan,VISA_REQUIRED
visa-requirement-13646,Gabon,Bolivia,VISA_FREE
visa-requirement-13647,Gabon,Bonaire; St. Eustatius and Saba,VISA_REQUIRED
visa-requirement-13648,Gabon,Bosnia and Herzegovina,VISA_REQUIRED
visa-requirement-13649,Gabon,Botswana,VISA_REQUIRED
visa-requirement-13650,Gabon,Brazil,VISA_REQUIRED
visa-requirement-13651,Gabon,British Virgin Islands,VISA_REQUIRED
visa-requirement-13652,Gabon,Brunei,VISA_REQUIRED
visa-requirement-13653,Gabon,Bulgaria,VISA_REQUIRED
visa-requirement-13654,Gabon,Burkina Faso,VISA_REQUIRED
visa-requirement-13655,Gabon,Burundi,VISA_FREE
visa-requirement-13656,Gabon,Cambodia,VISA_FREE
visa-requirement-13657,Gabon,Cameroon,VISA_FREE
visa-requirement-13658,Gabon,Canada,VISA_REQUIRED
visa-requirement-13659,Gabon,Cape Verde Islands,VISA_FREE
visa-requirement-13660,Gabon,Cayman Islands,VISA_REQUIRED
visa-requirement-13661,Gabon,Central African Republic,VISA_FREE
visa-requirement-13662,Gabon,Chad,VISA_FREE
visa-requirement-13663,Gabon,Chile,VISA_REQUIRED
visa-requirement-13664,Gabon,China,VISA_REQUIRED
visa-requirement-13665,Gabon,Colombia,VISA_REQUIRED
visa-requirement-13666,Gabon,Comoro Islands,VISA_FREE
visa-requirement-13667,Gabon,Congo (Dem. Rep.),VISA_REQUIRED
visa-requirement-13668,Gabon,Congo (Rep.),VISA_FREE
visa-requirement-13669,Gabon,Cook Islands,VISA_FREE
visa-requirement-13670,Gabon,Costa Rica,VISA_REQUIRED
visa-requirement-13671,Gabon,Cote d'Ivoire,VISA_REQUIRED
visa-requirement-13672,Gabon,Croatia,VISA_REQUIRED
visa-requirement-13673,Gabon,Cuba,VISA_REQUIRED
visa-requirement-13674,Gabon,Curacao,VISA_REQUIRED
visa-requirement-13675,Gabon,Cyprus,VISA_REQUIRED
visa-requirement-13676,Gabon,Czech Republic,VISA_REQUIRED
visa-requirement-13677,Gabon,Denmark,VISA_REQUIRED
visa-requirement-13678,Gabon,Djibouti,VISA_REQUIRED
visa-requirement-13679,Gabon,Dominica,VISA_FREE
visa-requirement-13680,Gabon,Dominican Republic,VISA_REQUIRED
visa-requirement-13681,Gabon,Ecuador,VISA_FREE
visa-requirement-13682,Gabon,Egypt,VISA_REQUIRED
visa-requirement-13683,Gabon,El Salvador,VISA_REQUIRED
visa-requirement-13684,Gabon,Equatorial Guinea,VISA_REQUIRED
visa-requirement-13685,Gabon,Eritrea,VISA_REQUIRED
visa-requirement-13686,Gabon,Estonia,VISA_REQUIRED
visa-requirement-13687,Gabon,Ethiopia,VISA_FREE
visa-requirement-13688,Gabon,Falkland Islands,VISA_REQUIRED
visa-requirement-13689,Gabon,Faroe Islands,VISA_REQUIRED
visa-requirement-13690,Gabon,Fiji,VISA_REQUIRED
visa-requirement-13691,Gabon,Finland,VISA_REQUIRED
visa-requirement-13692,Gabon,France,VISA_REQUIRED
visa-requirement-13693,Gabon,French Guiana,VISA_REQUIRED
visa-requirement-13694,Gabon,French Polynesia,VISA_REQUIRED
visa-requirement-13695,Gabon,French West Indies,VISA_REQUIRED
visa-requirement-13696,Gabon,Gabon,NOT_APPLICABLE
visa-requirement-13697,Gabon,Georgia,VISA_REQUIRED
visa-requirement-13698,Gabon,Germany,VISA_REQUIRED
visa-requirement-13699,Gabon,Ghana,VISA_FREE
visa-requirement-13700,Gabon,Gibraltar,VISA_REQUIRED
visa-requirement-13701,Gabon,Greece,VISA_REQUIRED
visa-requirement-13702,Gabon,Greenland,VISA_REQUIRED
visa-requirement-13703,Gabon,Grenada,VISA_REQUIRED
visa-requirement-13704,Gabon,Guam,VISA_REQUIRED
visa-requirement-13705,Gabon,Guatemala,VISA_REQUIRED
visa-requirement-13706,Gabon,Guinea,VISA_REQUIRED
visa-requirement-13707,Gabon,Guinea-Bissau,VISA_FREE
visa-requirement-13708,Gabon,Guyana,VISA_REQUIRED
visa-requirement-13709,Gabon,Haiti,VISA_FREE
visa-requirement-13710,Gabon,Honduras,VISA_REQUIRED
visa-requirement-13711,Gabon,Hong Kong (SAR China),VISA_FREE
visa-requirement-13712,Gabon,Hungary,VISA_REQUIRED
visa-requirement-13713,Gabon,Iceland,VISA_REQUIRED
visa-requirement-13714,Gabon,India,VISA_REQUIRED
visa-requirement-13715,Gabon,Indonesia,VISA_REQUIRED
visa-requirement-13716,Gabon,Iran,VISA_FREE
visa-requirement-13717,Gabon,Iraq,VISA_REQUIRED
visa-requirement-13718,Gabon,Ireland,VISA_REQUIRED
visa-requirement-13719,Gabon,Israel,VISA_REQUIRED
visa-requirement-13720,Gabon,Italy,VISA_REQUIRED
visa-requirement-13721,Gabon,Jamaica,VISA_REQUIRED
visa-requirement-13722,Gabon,Japan,VISA_REQUIRED
visa-requirement-13723,Gabon,Jordan,VISA_REQUIRED
visa-requirement-13724,Gabon,Kazakhstan,VISA_REQUIRED
visa-requirement-13725,Gabon,Kenya,VISA_REQUIRED
visa-requirement-13726,Gabon,Kiribati,VISA_REQUIRED
visa-requirement-13727,Gabon,Kosovo,VISA_REQUIRED
visa-requirement-13728,Gabon,Kuwait,VISA_REQUIRED
visa-requirement-13729,Gabon,Kyrgyzstan,VISA_REQUIRED
visa-requirement-13730,Gabon,Laos,VISA_FREE
visa-requirement-13731,Gabon,Latvia,VISA_REQUIRED
visa-requirement-13732,Gabon,Lebanon,VISA_REQUIRED
visa-requirement-13733,Gabon,Lesotho,VISA_REQUIRED
visa-requirement-13734,Gabon,Liberia,VISA_REQUIRED
visa-requirement-13735,Gabon,Libya,VISA_REQUIRED
visa-requirement-13736,Gabon,Liechtenstein,VISA_REQUIRED
visa-requirement-13737,Gabon,Lithuania,VISA_REQUIRED
